episode,total_timesteps,length,reward,total_moves,move_ratio,total_senses,sense_ratio,initial_distance_to_victim,distance_to_maximum_belief,distance_to_maximum_belief_reduction,initial_belief_shannon_entropy,belief_shannon_entropy,belief_shannon_entropy_reduction,success,success_rate,failure,failure_rate
163,48296,198,398.846483,144,0.7272727272727273,54,0.2727272727272727,6,4.0,2.0,8.611026,-0.0,8.611026,1,0.4539877300613497,0,0.5460122699386503
164,48315,19,400.908609,12,0.631578947368421,7,0.3684210526315789,13,21.0,-8.0,8.618386,-0.0,8.618386,1,0.4573170731707317,0,0.5426829268292683
165,48715,400,-3.41447,272,0.68,128,0.32,10,16.0,-6.0,8.611026,7.292619705200195,1.3184061,0,0.45454545454545453,1,0.5454545454545454
166,49040,325,403.024739,182,0.56,143,0.44,22,3.0,19.0,8.611026,-0.0,8.611026,1,0.4578313253012048,0,0.5421686746987951
167,49110,70,399.793224,55,0.7857142857142857,15,0.21428571428571427,4,2.0,2.0,8.60733,-0.0,8.60733,1,0.46107784431137727,0,0.5389221556886228
168,49510,400,0.674532,239,0.5975,161,0.4025,11,10.0,1.0,8.622052,6.5260748863220215,2.0959773,0,0.4583333333333333,1,0.5416666666666666
169,49910,400,-0.115131,285,0.7125,115,0.2875,14,29.0,-15.0,8.611026,7.953523635864258,0.6575022,0,0.4556213017751479,1,0.5443786982248521
170,50267,357,397.721603,206,0.5770308123249299,151,0.42296918767507,11,5.0,6.0,8.611026,-0.0,8.611026,1,0.4588235294117647,0,0.5411764705882353
171,50667,400,4.489922,289,0.7225,111,0.2775,29,14.0,15.0,8.622052,7.962741851806641,0.65931034,0,0.45614035087719296,1,0.543859649122807
172,51039,372,397.96667,278,0.7473118279569892,94,0.25268817204301075,10,11.0,-1.0,8.614708,-0.0,8.614708,1,0.45930232558139533,0,0.5406976744186046
173,51439,400,0.420856,248,0.62,152,0.38,24,22.0,2.0,8.618386,7.9090962409973145,0.70929,0,0.45664739884393063,1,0.5433526011560693
174,51839,400,-1.373871,236,0.59,164,0.41,9,22.0,-13.0,8.603626,7.634832382202148,0.96879387,0,0.4540229885057471,1,0.5459770114942529
175,51979,140,399.573142,93,0.6642857142857143,47,0.3357142857142857,10,9.0,1.0,8.618386,-0.0,8.618386,1,0.45714285714285713,0,0.5428571428571428
176,52224,245,400.89401,144,0.5877551020408164,101,0.4122448979591837,19,1.0,18.0,8.622052,-0.0,8.622052,1,0.4602272727272727,0,0.5397727272727273
177,52498,274,401.648302,162,0.5912408759124088,112,0.40875912408759124,19,2.0,17.0,8.611026,-0.0,8.611026,1,0.4632768361581921,0,0.536723163841808
178,52657,159,403.237304,120,0.7547169811320755,39,0.24528301886792453,20,10.0,10.0,8.632996,-0.0,8.632996,1,0.46629213483146065,0,0.5337078651685393
179,53057,400,1.639244,264,0.66,136,0.34,15,17.0,-2.0,8.618386,7.719435691833496,0.8989506,0,0.46368715083798884,1,0.5363128491620112
180,53457,400,-1.319747,289,0.7225,111,0.2775,7,18.0,-11.0,8.632996,8.081905364990234,0.55109024,0,0.46111111111111114,1,0.5388888888888889
181,53857,400,-0.125243,285,0.7125,115,0.2875,21,14.0,7.0,8.622052,8.01384449005127,0.6082077,0,0.4585635359116022,1,0.5414364640883977
182,54257,400,0.361388,264,0.66,136,0.34,12,13.0,-1.0,8.614708,7.509098052978516,1.1056099,0,0.45604395604395603,1,0.5439560439560439
183,54657,400,-0.527729,282,0.705,118,0.295,18,22.0,-4.0,8.611026,7.339195251464844,1.2718306,0,0.453551912568306,1,0.546448087431694
184,55057,400,2.927757,299,0.7475,101,0.2525,6,31.0,-25.0,8.629356,7.878042221069336,0.75131416,0,0.45108695652173914,1,0.5489130434782609
185,55457,400,1.894165,252,0.63,148,0.37,22,21.0,1.0,8.622052,7.769981861114502,0.85207033,0,0.4486486486486487,1,0.5513513513513514
186,55857,400,1.148988,273,0.6825,127,0.3175,17,17.0,0.0,8.625709,8.248322486877441,0.3773861,0,0.44623655913978494,1,0.553763440860215
187,56257,400,2.97337,245,0.6125,155,0.3875,5,18.0,-13.0,8.60733,6.896524429321289,1.7108059,0,0.44385026737967914,1,0.5561497326203209
188,56397,140,399.179749,100,0.7142857142857143,40,0.2857142857142857,11,10.0,1.0,8.614708,-0.0,8.614708,1,0.44680851063829785,0,0.5531914893617021
189,56485,88,402.150218,55,0.625,33,0.375,24,3.0,21.0,8.622052,-0.0,8.622052,1,0.4497354497354497,0,0.5502645502645502
190,56599,114,402.231499,71,0.6228070175438597,43,0.37719298245614036,20,2.0,18.0,8.603626,-0.0,8.603626,1,0.45263157894736844,0,0.5473684210526316
191,56999,400,0.358363,300,0.75,100,0.25,17,36.0,-19.0,8.632996,8.260123252868652,0.37287235,0,0.450261780104712,1,0.5497382198952879
192,57038,39,400.363103,30,0.7692307692307693,9,0.23076923076923078,8,5.0,3.0,8.611026,-0.0,8.611026,1,0.453125,0,0.546875
193,57438,400,1.80688,258,0.645,142,0.355,27,13.0,14.0,8.625709,7.5337395668029785,1.091969,0,0.45077720207253885,1,0.5492227979274611
194,57838,400,1.490145,248,0.62,152,0.38,12,11.0,1.0,8.603626,7.8013224601745605,0.8023038,0,0.4484536082474227,1,0.5515463917525774
195,58238,400,-0.417185,248,0.62,152,0.38,14,16.0,-2.0,8.614708,7.455018997192383,1.159689,0,0.4461538461538462,1,0.5538461538461539
196,58638,400,2.212428,300,0.75,100,0.25,33,14.0,19.0,8.614708,8.176545143127441,0.4381628,0,0.44387755102040816,1,0.5561224489795918
197,58652,14,400.256244,5,0.35714285714285715,9,0.6428571428571429,1,4.0,-3.0,8.603626,-0.0,8.603626,1,0.4467005076142132,0,0.5532994923857868
198,58729,77,402.018629,57,0.7402597402597403,20,0.2597402597402597,10,6.0,4.0,8.614708,-0.0,8.614708,1,0.4494949494949495,0,0.5505050505050505
199,59129,400,-1.112398,285,0.7125,115,0.2875,11,14.0,-3.0,8.614708,7.655656337738037,0.9590516,0,0.4472361809045226,1,0.5527638190954773
200,59144,15,399.595481,9,0.6,6,0.4,6,9.0,-3.0,8.622052,-0.0,8.622052,1,0.45,0,0.55
201,59544,400,0.478547,313,0.7825,87,0.2175,8,13.0,-5.0,8.622052,8.309873580932617,0.3121786,0,0.44776119402985076,1,0.5522388059701493
202,59944,400,1.407549,249,0.6225,151,0.3775,11,7.0,4.0,8.618386,6.1324052810668945,2.485981,0,0.44554455445544555,1,0.5544554455445545
203,60067,123,403.939531,89,0.7235772357723578,34,0.2764227642276423,16,10.0,6.0,8.618386,-0.0,8.618386,1,0.4482758620689655,0,0.5517241379310345
204,60144,77,401.486386,52,0.6753246753246753,25,0.3246753246753247,21,0.0,21.0,8.614708,-0.0,8.614708,1,0.45098039215686275,0,0.5490196078431373
205,60544,400,5.237123,302,0.755,98,0.245,17,18.0,-1.0,8.632996,7.494917869567871,1.1380777,0,0.44878048780487806,1,0.551219512195122
206,60678,134,399.847541,102,0.7611940298507462,32,0.23880597014925373,9,1.0,8.0,8.611026,-0.0,8.611026,1,0.45145631067961167,0,0.5485436893203883
207,60878,200,402.127678,98,0.49,102,0.51,10,1.0,9.0,8.60733,-0.0,8.60733,1,0.45410628019323673,0,0.5458937198067633
208,61251,373,401.780536,259,0.6943699731903485,114,0.30563002680965146,3,4.0,-1.0,8.611026,-0.0,8.611026,1,0.4567307692307692,0,0.5432692307692307
209,61516,265,401.267182,178,0.6716981132075471,87,0.3283018867924528,19,8.0,11.0,8.629356,-0.0,8.629356,1,0.45933014354066987,0,0.5406698564593302
210,61916,400,-2.651392,311,0.7775,89,0.2225,6,12.0,-6.0,8.618386,8.153837203979492,0.46454906,0,0.45714285714285713,1,0.5428571428571428
211,62316,400,-3.680486,245,0.6125,155,0.3875,18,21.0,-3.0,8.611026,8.021493911743164,0.5895319,0,0.4549763033175355,1,0.5450236966824644
212,62447,131,403.000459,105,0.8015267175572519,26,0.1984732824427481,13,12.0,1.0,8.618386,-0.0,8.618386,1,0.45754716981132076,0,0.5424528301886793
213,62847,400,-2.087541,331,0.8275,69,0.1725,9,25.0,-16.0,8.592457,7.212840557098389,1.3796163,0,0.45539906103286387,1,0.5446009389671361
214,63013,166,401.246144,123,0.7409638554216867,43,0.25903614457831325,13,9.0,4.0,8.60733,-0.0,8.60733,1,0.45794392523364486,0,0.5420560747663551
215,63311,298,402.926286,192,0.6442953020134228,106,0.35570469798657717,9,5.0,4.0,8.629356,-0.0,8.629356,1,0.4604651162790698,0,0.5395348837209303
216,63711,400,-2.42948,228,0.57,172,0.43,18,18.0,0.0,8.618386,7.670626163482666,0.9477601,0,0.4583333333333333,1,0.5416666666666666
217,63975,264,402.962196,170,0.6439393939393939,94,0.3560606060606061,8,4.0,4.0,8.614708,-0.0,8.614708,1,0.4608294930875576,0,0.5391705069124424
218,64264,289,402.146638,196,0.6782006920415224,93,0.3217993079584775,13,3.0,10.0,8.599912,-0.0,8.599912,1,0.463302752293578,0,0.536697247706422
219,64664,400,0.214223,310,0.775,90,0.225,15,18.0,-3.0,8.618386,7.599374771118164,1.0190115,0,0.4611872146118721,1,0.5388127853881278
220,64793,129,403.537999,91,0.7054263565891473,38,0.29457364341085274,22,5.0,17.0,8.622052,-0.0,8.622052,1,0.4636363636363636,0,0.5363636363636364
221,65193,400,1.805743,265,0.6625,135,0.3375,25,15.0,10.0,8.625709,7.53920316696167,1.0865054,0,0.46153846153846156,1,0.5384615384615384
222,65390,197,403.841626,140,0.7106598984771574,57,0.2893401015228426,11,4.0,7.0,8.611026,-0.0,8.611026,1,0.46396396396396394,0,0.536036036036036
223,65790,400,-0.650662,273,0.6825,127,0.3175,14,18.0,-4.0,8.60733,7.2862443923950195,1.3210859,0,0.4618834080717489,1,0.5381165919282511
224,65944,154,401.923702,96,0.6233766233766234,58,0.37662337662337664,6,5.0,1.0,8.611026,-0.0,8.611026,1,0.4642857142857143,0,0.5357142857142857
225,66344,400,1.674619,265,0.6625,135,0.3375,17,13.0,4.0,8.622052,7.535163879394531,1.0868883,0,0.4622222222222222,1,0.5377777777777778
226,66559,215,402.108303,145,0.6744186046511628,70,0.32558139534883723,16,5.0,11.0,8.614708,-0.0,8.614708,1,0.4646017699115044,0,0.5353982300884956
227,66959,400,-3.04057,285,0.7125,115,0.2875,14,23.0,-9.0,8.60733,8.114734649658203,0.49259567,0,0.46255506607929514,1,0.5374449339207048
228,67359,400,4.749848,295,0.7375,105,0.2625,18,15.0,3.0,8.629356,7.2693681716918945,1.3599882,0,0.4605263157894737,1,0.5394736842105263
229,67620,261,401.39727,150,0.5747126436781609,111,0.42528735632183906,8,8.0,0.0,8.611026,-0.0,8.611026,1,0.462882096069869,0,0.537117903930131
230,67751,131,401.557043,92,0.7022900763358778,39,0.29770992366412213,12,1.0,11.0,8.60733,-0.0,8.60733,1,0.4652173913043478,0,0.5347826086956522
231,68046,295,405.167495,229,0.7762711864406779,66,0.22372881355932203,22,7.0,15.0,8.611026,-0.0,8.611026,1,0.4675324675324675,0,0.5324675324675324
232,68446,400,-0.054158,232,0.58,168,0.42,11,17.0,-6.0,8.618386,6.9173994064331055,1.7009869,0,0.46551724137931033,1,0.5344827586206896
233,68615,169,400.856431,116,0.6863905325443787,53,0.3136094674556213,14,10.0,4.0,8.611026,-0.0,8.611026,1,0.4678111587982833,0,0.5321888412017167
234,68659,44,400.474399,28,0.6363636363636364,16,0.36363636363636365,6,2.0,4.0,8.622052,-0.0,8.622052,1,0.4700854700854701,0,0.5299145299145299
235,69059,400,0.305519,215,0.5375,185,0.4625,9,8.0,1.0,8.611026,6.390472412109375,2.2205534,0,0.46808510638297873,1,0.5319148936170213
236,69459,400,-3.004187,244,0.61,156,0.39,5,25.0,-20.0,8.618386,7.9315361976623535,0.6868501,0,0.4661016949152542,1,0.5338983050847458
237,69859,400,2.310231,286,0.715,114,0.285,11,25.0,-14.0,8.618386,7.6520304679870605,0.9663558,0,0.4641350210970464,1,0.5358649789029536
238,70040,181,398.074496,123,0.6795580110497238,58,0.32044198895027626,9,12.0,-3.0,8.60733,-0.0,8.60733,1,0.46638655462184875,0,0.5336134453781513
239,70440,400,1.35069,283,0.7075,117,0.2925,12,25.0,-13.0,8.618386,7.8661909103393555,0.75219536,0,0.46443514644351463,1,0.5355648535564853
240,70528,88,400.688744,67,0.7613636363636364,21,0.23863636363636365,20,2.0,18.0,8.60733,-0.0,8.60733,1,0.4666666666666667,0,0.5333333333333333
241,70928,400,-1.235047,208,0.52,192,0.48,24,21.0,3.0,8.625709,7.617013454437256,1.0086951,0,0.46473029045643155,1,0.5352697095435685
242,71114,186,405.962688,149,0.8010752688172043,37,0.1989247311827957,29,2.0,27.0,8.622052,-0.0,8.622052,1,0.4669421487603306,0,0.5330578512396694
243,71514,400,1.651677,254,0.635,146,0.365,26,28.0,-2.0,8.625709,6.256646156311035,2.3690624,0,0.46502057613168724,1,0.5349794238683128
244,71524,10,399.86657,7,0.7,3,0.3,4,32.0,-28.0,8.636623,-0.0,8.636623,1,0.4672131147540984,0,0.5327868852459017
245,71924,400,-0.767395,240,0.6,160,0.4,10,17.0,-7.0,8.622052,7.933684349060059,0.68836784,0,0.46530612244897956,1,0.5346938775510204
246,72126,202,402.523648,138,0.6831683168316832,64,0.31683168316831684,24,2.0,22.0,8.622052,-0.0,8.622052,1,0.46747967479674796,0,0.532520325203252
247,72526,400,5.451034,274,0.685,126,0.315,19,14.0,5.0,8.614708,7.739688873291016,0.8750191,0,0.46558704453441296,1,0.5344129554655871
248,72926,400,-1.795417,262,0.655,138,0.345,5,17.0,-12.0,8.611026,7.790157794952393,0.820868,0,0.4637096774193548,1,0.5362903225806451
249,73326,400,-0.803604,236,0.59,164,0.41,7,22.0,-15.0,8.60733,8.113122940063477,0.49420738,0,0.46184738955823296,1,0.5381526104417671
250,73343,17,398.800176,9,0.5294117647058824,8,0.47058823529411764,6,4.0,2.0,8.614708,-0.0,8.614708,1,0.464,0,0.536
251,73743,400,1.87027,304,0.76,96,0.24,18,16.0,2.0,8.629356,7.196815490722656,1.4325409,0,0.46215139442231074,1,0.5378486055776892
252,74143,400,4.625494,254,0.635,146,0.365,27,22.0,5.0,8.629356,7.946261405944824,0.683095,0,0.4603174603174603,1,0.5396825396825397
253,74328,185,400.703476,134,0.7243243243243244,51,0.2756756756756757,14,12.0,2.0,8.614708,-0.0,8.614708,1,0.4624505928853755,0,0.5375494071146245
254,74418,90,403.316119,60,0.6666666666666666,30,0.3333333333333333,13,1.0,12.0,8.603626,-0.0,8.603626,1,0.4645669291338583,0,0.5354330708661418
255,74615,197,401.878863,147,0.7461928934010152,50,0.25380710659898476,19,7.0,12.0,8.625709,-0.0,8.625709,1,0.4666666666666667,0,0.5333333333333333
256,74634,19,400.119818,17,0.8947368421052632,2,0.10526315789473684,5,21.0,-16.0,8.622052,-0.0,8.622052,1,0.46875,0,0.53125
257,75034,400,0.670675,288,0.72,112,0.28,15,20.0,-5.0,8.622052,7.9835405349731445,0.63851166,0,0.4669260700389105,1,0.5330739299610895
258,75071,37,398.524911,20,0.5405405405405406,17,0.4594594594594595,3,1.0,2.0,8.60733,-0.0,8.60733,1,0.4689922480620155,0,0.5310077519379846
259,75074,3,398.421965,1,0.3333333333333333,2,0.6666666666666666,2,7.0,-5.0,8.614708,-0.0,8.614708,1,0.47104247104247104,0,0.528957528957529
260,75474,400,-1.291702,229,0.5725,171,0.4275,14,8.0,6.0,8.603626,7.9075927734375,0.6960335,0,0.46923076923076923,1,0.5307692307692308
261,75874,400,-0.730626,289,0.7225,111,0.2775,11,20.0,-9.0,8.618386,7.728424072265625,0.8899622,0,0.4674329501915709,1,0.5325670498084292
262,76231,357,401.795572,246,0.6890756302521008,111,0.31092436974789917,14,3.0,11.0,8.611026,-0.0,8.611026,1,0.46946564885496184,0,0.5305343511450382
263,76631,400,1.805893,308,0.77,92,0.23,12,7.0,5.0,8.603626,6.808971405029297,1.7946548,0,0.467680608365019,1,0.532319391634981
264,77031,400,2.993863,263,0.6575,137,0.3425,19,11.0,8.0,8.618386,6.804601669311523,1.8137846,0,0.4659090909090909,1,0.5340909090909091
265,77079,48,403.911527,30,0.625,18,0.375,21,2.0,19.0,8.614708,-0.0,8.614708,1,0.4679245283018868,0,0.5320754716981132
266,77479,400,2.018978,272,0.68,128,0.32,17,27.0,-10.0,8.632996,7.815509796142578,0.8174858,0,0.46616541353383456,1,0.5338345864661654
267,77659,180,406.495816,142,0.7888888888888889,38,0.2111111111111111,24,2.0,22.0,8.618386,-0.0,8.618386,1,0.4681647940074906,0,0.5318352059925093
268,78059,400,0.159823,270,0.675,130,0.325,12,23.0,-11.0,8.603626,5.7335896492004395,2.8700366,0,0.4664179104477612,1,0.5335820895522388
269,78459,400,0.546001,306,0.765,94,0.235,8,11.0,-3.0,8.611026,7.935160160064697,0.67586565,0,0.4646840148698885,1,0.5353159851301115
270,78859,400,-1.838055,218,0.545,182,0.455,19,17.0,2.0,8.603626,8.013097763061523,0.5905285,0,0.46296296296296297,1,0.5370370370370371
271,79259,400,2.818875,194,0.485,206,0.515,12,15.0,-3.0,8.611026,6.312403678894043,2.2986221,0,0.4612546125461255,1,0.5387453874538746
272,79659,400,-0.444663,268,0.67,132,0.33,20,13.0,7.0,8.60733,7.5924201011657715,1.0149102,0,0.45955882352941174,1,0.5404411764705882
273,80059,400,-2.018849,322,0.805,78,0.195,7,18.0,-11.0,8.60733,7.566570281982422,1.04076,0,0.45787545787545786,1,0.5421245421245421
274,80459,400,0.548321,253,0.6325,147,0.3675,13,20.0,-7.0,8.618386,7.927347183227539,0.6910391,0,0.4562043795620438,1,0.5437956204379562
275,80859,400,-3.259694,253,0.6325,147,0.3675,9,32.0,-23.0,8.603626,7.8712944984436035,0.73233175,0,0.45454545454545453,1,0.5454545454545454
276,81259,400,-0.049408,266,0.665,134,0.335,11,20.0,-9.0,8.618386,6.891687393188477,1.7266989,0,0.4528985507246377,1,0.5471014492753623
277,81636,377,404.009079,248,0.6578249336870027,129,0.3421750663129973,21,14.0,7.0,8.614708,-0.0,8.614708,1,0.4548736462093863,0,0.5451263537906137
278,82036,400,-4.016142,265,0.6625,135,0.3375,11,26.0,-15.0,8.618386,7.707537651062012,0.9108486,0,0.45323741007194246,1,0.5467625899280576
279,82436,400,-2.62276,193,0.4825,207,0.5175,13,32.0,-19.0,8.599912,7.984418869018555,0.6154928,0,0.45161290322580644,1,0.5483870967741935
280,82503,67,399.006837,52,0.7761194029850746,15,0.22388059701492538,6,4.0,2.0,8.625709,-0.0,8.625709,1,0.45357142857142857,0,0.5464285714285714
281,82903,400,-0.053242,270,0.675,130,0.325,15,27.0,-12.0,8.60733,7.617424964904785,0.98990536,0,0.45195729537366547,1,0.5480427046263345
282,83303,400,-1.097252,304,0.76,96,0.24,20,15.0,5.0,8.614708,7.5729570388793945,1.0417509,0,0.450354609929078,1,0.549645390070922
283,83389,86,400.965781,49,0.5697674418604651,37,0.43023255813953487,13,3.0,10.0,8.60733,-0.0,8.60733,1,0.45229681978798586,0,0.5477031802120141
284,83722,333,398.411164,232,0.6966966966966966,101,0.3033033033033033,9,7.0,2.0,8.603626,-0.0,8.603626,1,0.45422535211267606,0,0.545774647887324
285,84122,400,-1.222533,245,0.6125,155,0.3875,23,18.0,5.0,8.618386,8.25629711151123,0.36208916,0,0.45263157894736844,1,0.5473684210526316
286,84522,400,0.603742,175,0.4375,225,0.5625,17,16.0,1.0,8.622052,7.637705326080322,0.98434687,0,0.45104895104895104,1,0.548951048951049
287,84652,130,398.270175,89,0.6846153846153846,41,0.3153846153846154,11,10.0,1.0,8.614708,-0.0,8.614708,1,0.4529616724738676,0,0.5470383275261324
288,84804,152,400.214371,131,0.8618421052631579,21,0.13815789473684212,17,2.0,15.0,8.625709,-0.0,8.625709,1,0.4548611111111111,0,0.5451388888888888
289,84976,172,399.524925,123,0.7151162790697675,49,0.28488372093023256,2,6.0,-4.0,8.622052,-0.0,8.622052,1,0.45674740484429066,0,0.5432525951557093
290,85376,400,-1.354217,243,0.6075,157,0.3925,6,28.0,-22.0,8.603626,8.242103576660156,0.36152267,0,0.45517241379310347,1,0.5448275862068965
291,85715,339,398.800111,226,0.6666666666666666,113,0.3333333333333333,8,5.0,3.0,8.618386,-0.0,8.618386,1,0.4570446735395189,0,0.5429553264604811
292,86100,385,405.845174,205,0.5324675324675324,180,0.4675324675324675,14,9.0,5.0,8.614708,-0.0,8.614708,1,0.4589041095890411,0,0.541095890410959
293,86500,400,0.701278,322,0.805,78,0.195,28,19.0,9.0,8.611026,7.80905294418335,0.80197287,0,0.45733788395904434,1,0.5426621160409556
294,86691,191,403.058993,138,0.7225130890052356,53,0.2774869109947644,20,4.0,16.0,8.60733,-0.0,8.60733,1,0.45918367346938777,0,0.5408163265306123
295,87091,400,2.182665,303,0.7575,97,0.2425,17,15.0,2.0,8.632996,7.641167640686035,0.99182796,0,0.4576271186440678,1,0.5423728813559322
296,87491,400,-5.009085,274,0.685,126,0.315,12,32.0,-20.0,8.614708,8.0931396484375,0.5215683,0,0.4560810810810811,1,0.543918918918919
297,87891,400,0.922286,317,0.7925,83,0.2075,25,7.0,18.0,8.622052,7.334266662597656,1.2877855,0,0.45454545454545453,1,0.5454545454545454
298,88291,400,0.401464,318,0.795,82,0.205,18,23.0,-5.0,8.625709,8.022296905517578,0.6034117,0,0.45302013422818793,1,0.5469798657718121
299,88292,1,398.697296,1,1.0,0,0.0,2,24.0,-22.0,8.629356,-0.0,8.629356,1,0.45484949832775917,0,0.5451505016722408
300,88632,340,401.036027,180,0.5294117647058824,160,0.47058823529411764,9,1.0,8.0,8.614708,-0.0,8.614708,1,0.45666666666666667,0,0.5433333333333333
301,89032,400,1.62828,221,0.5525,179,0.4475,29,30.0,-1.0,8.632996,4.224127769470215,4.408868,0,0.45514950166112955,1,0.5448504983388704
302,89059,27,398.53664,20,0.7407407407407407,7,0.25925925925925924,4,3.0,1.0,8.625709,-0.0,8.625709,1,0.45695364238410596,0,0.543046357615894
303,89459,400,0.42997,243,0.6075,157,0.3925,17,12.0,5.0,8.614708,7.142066955566406,1.472641,0,0.45544554455445546,1,0.5445544554455446
304,89601,142,401.941077,89,0.6267605633802817,53,0.3732394366197183,7,6.0,1.0,8.618386,-0.0,8.618386,1,0.45723684210526316,0,0.5427631578947368
305,89787,186,402.149243,107,0.5752688172043011,79,0.42473118279569894,20,1.0,19.0,8.629356,-0.0,8.629356,1,0.45901639344262296,0,0.5409836065573771
306,89831,44,399.298364,35,0.7954545454545454,9,0.20454545454545456,12,6.0,6.0,8.596188,-0.0,8.596188,1,0.46078431372549017,0,0.5392156862745098
307,89896,65,399.660621,48,0.7384615384615385,17,0.26153846153846155,5,2.0,3.0,8.622052,-0.0,8.622052,1,0.46254071661237783,0,0.5374592833876222
308,90296,400,-1.328067,164,0.41,236,0.59,14,13.0,1.0,8.611026,6.677248001098633,1.9337778,0,0.461038961038961,1,0.538961038961039
309,90395,99,400.406258,81,0.8181818181818182,18,0.18181818181818182,10,5.0,5.0,8.614708,-0.0,8.614708,1,0.4627831715210356,0,0.5372168284789643
310,90724,329,403.147688,268,0.8145896656534954,61,0.18541033434650456,9,6.0,3.0,8.618386,-0.0,8.618386,1,0.4645161290322581,0,0.535483870967742
311,90853,129,404.711453,110,0.8527131782945736,19,0.14728682170542637,25,2.0,23.0,8.60733,-0.0,8.60733,1,0.4662379421221865,0,0.5337620578778135
312,91253,400,-1.747112,287,0.7175,113,0.2825,13,12.0,1.0,8.618386,7.537969589233398,1.0804167,0,0.46474358974358976,1,0.5352564102564102
313,91653,400,-1.0285,251,0.6275,149,0.3725,15,22.0,-7.0,8.618386,7.919371604919434,0.69901466,0,0.46325878594249204,1,0.536741214057508
314,91905,252,400.61432,122,0.48412698412698413,130,0.5158730158730159,15,8.0,7.0,8.60733,-0.0,8.60733,1,0.46496815286624205,0,0.535031847133758
315,92233,328,402.101628,226,0.6890243902439024,102,0.31097560975609756,5,15.0,-10.0,8.614708,-0.0,8.614708,1,0.4666666666666667,0,0.5333333333333333
316,92633,400,0.892583,294,0.735,106,0.265,12,18.0,-6.0,8.618386,7.489107131958008,1.1292791,0,0.4651898734177215,1,0.5348101265822784
317,92640,7,398.817655,7,1.0,0,0.0,5,5.0,0.0,8.614708,-0.0,8.614708,1,0.4668769716088328,0,0.5331230283911672
318,92812,172,401.770675,122,0.7093023255813954,50,0.29069767441860467,16,13.0,3.0,8.622052,-0.0,8.622052,1,0.46855345911949686,0,0.5314465408805031
319,93212,400,0.002307,191,0.4775,209,0.5225,15,27.0,-12.0,8.618386,8.033575057983398,0.5848112,0,0.4670846394984326,1,0.5329153605015674
320,93612,400,-3.498695,286,0.715,114,0.285,8,18.0,-10.0,8.622052,7.762582778930664,0.8594694,0,0.465625,1,0.534375
321,93749,137,405.502353,103,0.7518248175182481,34,0.24817518248175183,29,9.0,20.0,8.625709,-0.0,8.625709,1,0.4672897196261682,0,0.5327102803738317
322,94149,400,-2.380128,256,0.64,144,0.36,10,33.0,-23.0,8.603626,8.097892761230469,0.5057335,0,0.4658385093167702,1,0.5341614906832298
323,94549,400,-2.827342,308,0.77,92,0.23,8,28.0,-20.0,8.622052,7.685739517211914,0.9363127,0,0.46439628482972134,1,0.5356037151702786
324,94721,172,402.962797,116,0.6744186046511628,56,0.32558139534883723,23,1.0,22.0,8.614708,-0.0,8.614708,1,0.4660493827160494,0,0.5339506172839507
325,95121,400,-0.674886,275,0.6875,125,0.3125,12,5.0,7.0,8.625709,6.009697914123535,2.6160107,0,0.4646153846153846,1,0.5353846153846153
326,95521,400,-0.00771,156,0.39,244,0.61,17,23.0,-6.0,8.614708,8.084029197692871,0.53067875,0,0.46319018404907975,1,0.5368098159509203
327,95921,400,-1.546056,244,0.61,156,0.39,22,9.0,13.0,8.629356,6.458592414855957,2.170764,0,0.4617737003058104,1,0.5382262996941896
328,96321,400,-1.867167,250,0.625,150,0.375,16,6.0,10.0,8.603626,7.457342147827148,1.1462841,0,0.4603658536585366,1,0.5396341463414634
329,96450,129,398.664156,98,0.7596899224806202,31,0.24031007751937986,9,10.0,-1.0,8.614708,-0.0,8.614708,1,0.46200607902735563,0,0.5379939209726444
330,96850,400,-2.440999,317,0.7925,83,0.2075,8,26.0,-18.0,8.629356,7.738562107086182,0.8907943,0,0.46060606060606063,1,0.5393939393939394
